dataset_id,subject_id,session_id,circuit_id,t_sec,dt_sec,spike_count,x_mtor_proxy,u_observer,condition,split
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,26.4,0.05,0,,-0.533578,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,26.45,0.05,0,,-0.457433,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,26.5,0.05,1,,-0.378115,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,26.55,0.05,0,,-0.296329,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,26.6,0.05,0,,-0.2128,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,26.65,0.05,1,,-0.12827,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,26.7,0.05,0,,-0.043489,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,26.75,0.05,1,,0.040791,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,26.8,0.05,1,,0.123821,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,26.85,0.05,0,,0.204864,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,26.9,0.05,0,,0.283201,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,26.95,0.05,0,,0.358137,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.0,0.05,0,,0.429007,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.05,0.05,0,,0.495181,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.1,0.05,0,,0.556072,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.15,0.05,1,,0.61114,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.2,0.05,2,,0.659895,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.25,0.05,0,,0.701906,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.3,0.05,0,,0.736799,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.35,0.05,0,,0.764264,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.4,0.05,1,,0.784059,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.45,0.05,0,,0.796006,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.5,0.05,0,,0.8,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.55,0.05,3,,0.796006,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.6,0.05,0,,0.784059,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.65,0.05,0,,0.764264,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.7,0.05,0,,0.736799,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.75,0.05,1,,0.701906,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.8,0.05,0,,0.659895,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.85,0.05,0,,0.61114,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.9,0.05,0,,0.556072,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,27.95,0.05,0,,0.495181,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.0,0.05,1,,0.429007,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.05,0.05,0,,0.358137,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.1,0.05,0,,0.283201,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.15,0.05,0,,0.204864,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.2,0.05,0,,0.123821,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.25,0.05,0,,0.040791,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.3,0.05,0,,-0.043489,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.35,0.05,0,,-0.12827,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.4,0.05,0,,-0.2128,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.45,0.05,0,,-0.296329,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.5,0.05,1,,-0.378115,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.55,0.05,1,,-0.457433,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.6,0.05,0,,-0.533578,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.65,0.05,0,,-0.605875,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.7,0.05,0,,-0.673682,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.75,0.05,0,,-0.736396,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.8,0.05,1,,-0.793462,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.85,0.05,0,,-0.844373,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.9,0.05,0,,-0.888676,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,28.95,0.05,1,,-0.925979,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.0,0.05,1,,-0.955951,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.05,0.05,1,,-0.978325,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.1,0.05,0,,-0.992903,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.15,0.05,0,,-0.999556,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.2,0.05,1,,-0.998224,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.25,0.05,0,,-0.98892,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.3,0.05,0,,-0.971725,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.35,0.05,0,,-0.946793,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.4,0.05,0,,-0.914344,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.45,0.05,0,,-0.874668,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.5,0.05,0,,-0.828115,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.55,0.05,0,,-0.7751,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.6,0.05,0,,-0.716092,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.65,0.05,0,,-0.651616,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.7,0.05,0,,-0.582244,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.75,0.05,2,,-0.508591,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.8,0.05,0,,-0.431312,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.85,0.05,0,,-0.351092,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.9,0.05,0,,-0.268643,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_000,29.95,0.05,1,,-0.184697,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.0,0.05,1,,0.378802,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.05,0.05,1,,0.461018,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.1,0.05,0,,0.540917,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.15,0.05,1,,0.61779,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.2,0.05,0,,0.690954,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.25,0.05,0,,0.759761,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.3,0.05,0,,0.823599,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.35,0.05,0,,0.881902,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.4,0.05,1,,0.934153,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.45,0.05,0,,0.979887,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.5,0.05,0,,1.018699,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.55,0.05,0,,1.050244,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.6,0.05,1,,1.074242,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.65,0.05,0,,1.09048,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.7,0.05,1,,1.098815,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.75,0.05,0,,1.099171,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.8,0.05,1,,1.091546,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.85,0.05,0,,1.076008,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.9,0.05,1,,1.052695,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,0.95,0.05,1,,1.021813,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.0,0.05,0,,0.983636,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.05,0.05,1,,0.938504,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.1,0.05,0,,0.886816,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.15,0.05,0,,0.829033,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.2,0.05,0,,0.765666,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.25,0.05,0,,0.697278,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.3,0.05,1,,0.624477,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.35,0.05,0,,0.547907,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.4,0.05,0,,0.46825,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.45,0.05,1,,0.386212,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.5,0.05,1,,0.30252,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.55,0.05,0,,0.217919,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.6,0.05,0,,0.133159,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.65,0.05,0,,0.048992,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.7,0.05,2,,-0.033835,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.75,0.05,1,,-0.114586,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.8,0.05,0,,-0.192544,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.85,0.05,2,,-0.267019,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.9,0.05,0,,-0.337348,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,1.95,0.05,0,,-0.402908,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.0,0.05,0,,-0.463116,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.05,0.05,0,,-0.517438,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.1,0.05,1,,-0.565393,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.15,0.05,0,,-0.606553,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.2,0.05,0,,-0.640555,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.25,0.05,0,,-0.667096,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.3,0.05,1,,-0.68594,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.35,0.05,0,,-0.696921,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.4,0.05,0,,-0.69994,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.45,0.05,0,,-0.694972,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.5,0.05,0,,-0.68206,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.55,0.05,0,,-0.661319,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.6,0.05,0,,-0.632932,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.65,0.05,0,,-0.597152,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.7,0.05,0,,-0.554297,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.75,0.05,0,,-0.504747,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.8,0.05,0,,-0.448941,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.85,0.05,0,,-0.387375,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.9,0.05,0,,-0.320595,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,2.95,0.05,0,,-0.249195,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.0,0.05,0,,-0.173808,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.05,0.05,1,,-0.095102,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.1,0.05,0,,-0.013778,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.15,0.05,0,,0.069445,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.2,0.05,0,,0.153826,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.25,0.05,2,,0.238616,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.3,0.05,0,,0.323065,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.35,0.05,0,,0.40642,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.4,0.05,1,,0.487944,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.45,0.05,1,,0.566912,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.5,0.05,0,,0.642623,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.55,0.05,0,,0.714405,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.6,0.05,0,,0.781621,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.65,0.05,0,,0.843675,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.7,0.05,0,,0.900016,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.75,0.05,0,,0.950143,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.8,0.05,0,,0.993612,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.85,0.05,1,,1.030036,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.9,0.05,1,,1.059094,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,3.95,0.05,1,,1.080526,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.0,0.05,0,,1.094142,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.05,0.05,0,,1.099822,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.1,0.05,1,,1.097514,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.15,0.05,0,,1.087241,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.2,0.05,0,,1.069092,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.25,0.05,1,,1.043229,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.3,0.05,1,,1.009882,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.35,0.05,0,,0.969346,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.4,0.05,1,,0.921981,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.45,0.05,1,,0.868208,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.5,0.05,0,,0.808504,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.55,0.05,1,,0.743399,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.6,0.05,1,,0.67347,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.65,0.05,1,,0.599339,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.7,0.05,0,,0.521663,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.75,0.05,0,,0.441133,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.8,0.05,0,,0.358462,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.85,0.05,0,,0.274384,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.9,0.05,1,,0.189646,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,4.95,0.05,1,,0.105,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.0,0.05,0,,-0.278802,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.05,0.05,0,,-0.361018,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.1,0.05,1,,-0.440917,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.15,0.05,1,,-0.51779,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.2,0.05,0,,-0.590954,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.25,0.05,0,,-0.659761,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.3,0.05,1,,-0.723599,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.35,0.05,0,,-0.781902,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.4,0.05,0,,-0.834153,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.45,0.05,0,,-0.879887,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.5,0.05,1,,-0.918699,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.55,0.05,0,,-0.950244,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.6,0.05,0,,-0.974242,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.65,0.05,0,,-0.99048,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.7,0.05,0,,-0.998815,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.75,0.05,0,,-0.999171,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.8,0.05,0,,-0.991546,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.85,0.05,1,,-0.976008,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.9,0.05,1,,-0.952695,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,5.95,0.05,0,,-0.921813,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.0,0.05,0,,-0.883636,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.05,0.05,0,,-0.838504,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.1,0.05,0,,-0.786816,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.15,0.05,0,,-0.729033,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.2,0.05,0,,-0.665666,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.25,0.05,0,,-0.597278,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.3,0.05,0,,-0.524477,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.35,0.05,1,,-0.447907,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.4,0.05,0,,-0.36825,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.45,0.05,0,,-0.286212,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.5,0.05,0,,-0.20252,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.55,0.05,0,,-0.117919,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.6,0.05,0,,-0.033159,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.65,0.05,0,,0.051008,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.7,0.05,1,,0.133835,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.75,0.05,0,,0.214586,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.8,0.05,0,,0.292544,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.85,0.05,0,,0.367019,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.9,0.05,0,,0.437348,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,6.95,0.05,2,,0.502908,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.0,0.05,1,,0.563116,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.05,0.05,2,,0.617438,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.1,0.05,1,,0.665393,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.15,0.05,1,,0.706553,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.2,0.05,0,,0.740555,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.25,0.05,0,,0.767096,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.3,0.05,0,,0.78594,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.35,0.05,1,,0.796921,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.4,0.05,0,,0.79994,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.45,0.05,2,,0.794972,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.5,0.05,1,,0.78206,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.55,0.05,0,,0.761319,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.6,0.05,0,,0.732932,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.65,0.05,1,,0.697152,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.7,0.05,0,,0.654297,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.75,0.05,1,,0.604747,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.8,0.05,2,,0.548941,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.85,0.05,0,,0.487375,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.9,0.05,0,,0.420595,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,7.95,0.05,1,,0.349195,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.0,0.05,0,,0.273808,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.05,0.05,1,,0.195102,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.1,0.05,0,,0.113778,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.15,0.05,0,,0.030555,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.2,0.05,0,,-0.053826,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.25,0.05,0,,-0.138616,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.3,0.05,0,,-0.223065,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.35,0.05,0,,-0.30642,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.4,0.05,0,,-0.387944,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.45,0.05,0,,-0.466912,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.5,0.05,0,,-0.542623,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.55,0.05,0,,-0.614405,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.6,0.05,0,,-0.681621,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.65,0.05,1,,-0.743675,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.7,0.05,0,,-0.800016,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.75,0.05,0,,-0.850143,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.8,0.05,0,,-0.893612,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.85,0.05,0,,-0.930036,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.9,0.05,0,,-0.959094,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,8.95,0.05,0,,-0.980526,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,9.0,0.05,0,,-0.994142,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,9.05,0.05,2,,-0.999822,visual_stim,train
allen_vcnp_v2,mouse_demo,session_demo_02,unit_001,9.1,0.05,0,,-0.997514,visual_stim,train
