dataset_id,subject_id,session_id,circuit_id,t_sec,dt_sec,spike_count,x_mtor_proxy,u_observer,condition,split
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.85,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.9,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,13.95,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.0,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.05,0.05,1,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.1,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.15,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.2,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.25,0.05,2,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.3,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.35,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.4,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.45,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.5,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.55,0.05,1,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.6,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.65,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.7,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.75,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.8,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.85,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.9,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,14.95,0.05,2,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.0,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.05,0.05,2,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.1,0.05,1,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.15,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.2,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.25,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.3,0.05,2,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.35,0.05,1,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.4,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.45,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.5,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.55,0.05,2,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.6,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.65,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.7,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.75,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.8,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.85,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.9,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,15.95,0.05,0,,0.2,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.0,0.05,0,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.05,0.05,0,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.1,0.05,1,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.15,0.05,1,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.2,0.05,0,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.25,0.05,0,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.3,0.05,0,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.35,0.05,1,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.4,0.05,1,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.45,0.05,2,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.5,0.05,0,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.55,0.05,2,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.6,0.05,0,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.65,0.05,0,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.7,0.05,0,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.75,0.05,1,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.8,0.05,1,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.85,0.05,3,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.9,0.05,0,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,16.95,0.05,1,,1.0,visual_stim,valid
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.0,0.05,0,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.05,0.05,0,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.1,0.05,0,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.15,0.05,0,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.2,0.05,0,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.25,0.05,0,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.3,0.05,0,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.35,0.05,0,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.4,0.05,1,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.45,0.05,0,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.5,0.05,1,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.55,0.05,0,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.6,0.05,0,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.65,0.05,0,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.7,0.05,1,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.75,0.05,1,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.8,0.05,1,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.85,0.05,1,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.9,0.05,2,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,17.95,0.05,0,,1.0,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.0,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.05,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.1,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.15,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.2,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.25,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.3,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.35,0.05,1,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.4,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.45,0.05,1,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.5,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.55,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.6,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.65,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.7,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.75,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.8,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.85,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.9,0.05,1,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,18.95,0.05,1,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.0,0.05,1,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.05,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.1,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.15,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.2,0.05,1,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.25,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.3,0.05,1,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.35,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.4,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.45,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.5,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.55,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.6,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.65,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.7,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.75,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.8,0.05,1,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.85,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.9,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_000,19.95,0.05,0,,0.2,visual_stim,test
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.0,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.05,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.1,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.15,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.2,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.25,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.3,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.35,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.4,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.45,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.5,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.55,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.6,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.65,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.7,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.75,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.8,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.85,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.9,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,0.95,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.0,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.05,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.1,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.15,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.2,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.25,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.3,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.35,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.4,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.45,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.5,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.55,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.6,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.65,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.7,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.75,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.8,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.85,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.9,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,1.95,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.0,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.05,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.1,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.15,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.2,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.25,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.3,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.35,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.4,0.05,3,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.45,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.5,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.55,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.6,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.65,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.7,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.75,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.8,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.85,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.9,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,2.95,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.0,0.05,3,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.05,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.1,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.15,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.2,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.25,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.3,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.35,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.4,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.45,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.5,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.55,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.6,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.65,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.7,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.75,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.8,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.85,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.9,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,3.95,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.0,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.05,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.1,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.15,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.2,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.25,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.3,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.35,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.4,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.45,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.5,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.55,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.6,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.65,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.7,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.75,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.8,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.85,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.9,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,4.95,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.0,0.05,2,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.05,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.1,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.15,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.2,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.25,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.3,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.35,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.4,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.45,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.5,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.55,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.6,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.65,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.7,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.75,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.8,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.85,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.9,0.05,0,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,5.95,0.05,1,,0.2,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.0,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.05,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.1,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.15,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.2,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.25,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.3,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.35,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.4,0.05,3,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.45,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.5,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.55,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.6,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.65,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.7,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.75,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.8,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.85,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.9,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,6.95,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.0,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.05,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.1,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.15,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.2,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.25,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.3,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.35,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.4,0.05,6,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.45,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.5,0.05,0,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.55,0.05,2,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.6,0.05,1,,1.0,visual_stim,train
allen_vcnp,mouse_demo,session_demo_01,unit_001,7.65,0.05,0,,1.0,visual_stim,train
